"row","col"
55,372070
38,372071
50,372072
38,372075
50,372075
44,372078
53,372078
50,372081
42,372088
44,372089
38,372091
41,372093
53,372094
60,372097
50,372098
39,372103
42,372104
43,372111
42,372113
43,372113
54,372115
53,372118
57,372123
50,372124
41,372125
8,372129
50,372130
53,372130
46,372131
42,372132
38,372133
39,372136
38,372138
42,372145
38,372146
60,372147
42,372151
8,372152
38,372153
53,372153
60,372154
8,372155
16,372155
34,372155
38,372155
16,372156
19,372156
8,372159
27,372159
38,372160
53,372161
8,372162
16,372162
38,372162
38,372163
8,372164
16,372164
38,372166
38,372168
42,372170
39,372172
39,372184
2,372185
8,372193
39,372197
34,372198
54,372198
8,372201
54,372203
32,372204
8,372206
16,372207
25,372208
11,372209
52,372209
12,372210
32,372210
23,372211
16,372212
1,372213
32,372214
8,372215
44,372215
16,372216
27,372216
54,372216
11,372217
1,372220
54,372221
12,372222
16,372222
8,372223
50,372223
37,372226
36,372227
16,372231
8,372232
54,372233
43,372236
2,372237
12,372237
43,372237
54,372237
43,372242
32,372243
39,372244
43,372244
53,372244
8,372245
16,372245
25,372245
42,372245
54,372245
43,372246
2,372247
43,372247
8,372248
32,372248
54,372248
16,372249
50,372249
11,372250
16,372250
18,372250
43,372250
32,372251
12,372252
23,372252
1,372253
8,372254
25,372254
43,372254
16,372255
43,372255
46,372255
16,372256
31,372256
50,372256
34,372257
23,372258
43,372258
16,372259
20,372259
44,372259
8,372260
43,372260
12,372261
38,372261
50,372261
50,372262
2,372263
43,372263
43,372264
59,372264
4,372268
43,372273
54,372273
8,372276
8,372277
39,372280
4,372281
9,372282
53,372287
45,372289
8,372290
25,372290
4,372291
8,372294
41,372295
8,372296
23,372297
53,372298
8,372300
12,372300
16,372300
28,372300
4,372301
23,372301
8,372303
23,372303
50,372304
50,372308
42,372309
8,372311
53,372314
42,372319
4,372320
8,372321
32,372323
53,372323
41,372330
8,372332
32,372332
17,372334
19,372334
50,372334
12,372336
16,372336
50,372336
59,372336
61,372336
8,372339
26,372340
15,372341
16,372341
59,372341
4,372342
46,372342
50,372343
58,372343
50,372344
4,372347
44,372347
8,372348
53,372349
4,372354
4,372356
41,372366
32,372367
9,372368
8,372369
42,372369
32,372371
16,372373
8,372374
54,372375
53,372376
8,372377
12,372380
16,372380
20,372380
8,372381
23,372381
39,372382
53,372385
27,372389
4,372391
53,372392
8,372394
16,372396
42,372396
41,372398
54,372399
4,372400
8,372401
12,372402
32,372403
39,372403
54,372403
16,372404
23,372404
64,372405
8,372406
16,372406
12,372407
16,372407
16,372409
23,372409
11,372410
23,372411
16,372412
23,372412
53,372413
16,372414
51,372415
8,372416
16,372416
50,372416
42,372417
26,372418
29,372419
50,372419
16,372420
50,372420
51,372421
44,372422
39,372425
54,372428
54,372434
4,372436
39,372436
54,372436
53,372439
8,372442
46,372443
42,372446
16,372455
16,372458
8,372459
15,372459
50,372459
59,372459
16,372461
59,372470
23,372472
59,372477
50,372480
8,372483
52,372484
23,372490
59,372490
34,372502
50,372502
42,372506
53,372515
32,372516
53,372516
16,372520
8,372521
16,372521
29,372521
36,372521
54,372521
16,372522
23,372522
32,372522
59,372522
65,372522
8,372523
12,372523
17,372523
23,372524
2,372525
16,372525
59,372527
65,372527
24,372528
65,372528
17,372529
50,372529
59,372529
16,372531
9,372534
62,372535
38,372538
50,372538
42,372543
42,372545
16,372552
12,372553
59,372553
8,372554
19,372554
62,372555
65,372555
50,372556
59,372558
8,372559
16,372559
8,372560
16,372560
23,372561
9,372563
12,372563
62,372563
50,372564
38,372566
50,372567
38,372568
50,372569
57,372571
38,372572
38,372576
38,372578
43,372578
38,372580
42,372582
16,372591
16,372592
25,372594
37,372594
32,372595
12,372597
16,372597
65,372597
12,372598
27,372598
32,372598
50,372598
17,372599
58,372599
8,372600
16,372600
23,372601
59,372601
12,372604
50,372604
63,372604
38,372605
50,372605
65,372605
12,372606
23,372606
59,372606
16,372607
32,372608
50,372609
50,372611
8,372612
16,372613
38,372613
50,372614
65,372615
39,372616
50,372616
38,372617
38,372619
54,372619
44,372620
52,372622
38,372624
38,372626
38,372627
38,372628
50,372628
38,372632
52,372633
54,372636
38,372639
34,372643
8,372644
16,372646
16,372649
16,372650
23,372650
16,372652
12,372653
23,372653
37,372653
16,372654
23,372654
59,372655
65,372655
16,372656
32,372656
16,372657
8,372658
12,372658
16,372658
53,372659
59,372659
16,372661
23,372661
16,372662
8,372663
12,372663
16,372663
62,372663
16,372664
12,372668
16,372668
23,372668
38,372668
16,372672
23,372672
8,372674
59,372678
32,372679
12,372680
59,372682
16,372686
32,372700
59,372703
16,372705
38,372705
16,372708
23,372709
8,372710
12,372710
16,372710
52,372710
59,372710
16,372711
61,372711
63,372711
8,372712
23,372712
32,372712
50,372712
58,372712
62,372712
16,372714
24,372717
12,372718
23,372718
65,372718
53,372725
59,372725
16,372726
36,372732
53,372735
38,372738
38,372745
27,372748
38,372748
43,372751
38,372752
38,372755
54,372755
9,372762
17,372767
16,372768
53,372768
23,372770
32,372770
12,372779
16,372779
16,372781
23,372781
36,372781
23,372783
12,372785
16,372786
32,372786
16,372787
17,372787
59,372787
8,372788
16,372788
59,372789
23,372790
62,372791
16,372792
50,372792
58,372793
16,372794
38,372795
38,372796
46,372797
42,372798
50,372798
9,372799
44,372800
61,372800
38,372801
50,372801
38,372806
44,372807
9,372808
38,372809
38,372813
53,372813
38,372815
38,372816
43,372817
53,372822
64,372822
12,372825
27,372828
32,372829
12,372832
32,372832
64,372832
12,372834
16,372834
23,372834
41,372835
32,372836
52,372836
64,372836
12,372838
23,372838
12,372839
16,372840
16,372842
12,372843
23,372843
32,372843
16,372844
23,372844
16,372845
50,372846
59,372846
10,372847
16,372847
23,372847
58,372847
16,372848
22,372848
27,372848
32,372848
16,372849
23,372849
52,372849
59,372850
44,372851
8,372852
16,372852
53,372852
27,372853
38,372853
43,372855
50,372855
12,372856
50,372856
38,372857
50,372857
50,372859
12,372861
50,372861
9,372862
50,372862
38,372863
42,372867
38,372868
54,372868
38,372871
50,372871
38,372874
53,372874
38,372876
41,372883
32,372885
36,372886
1,372890
12,372898
12,372899
8,372908
12,372914
38,372914
53,372928
8,372929
12,372929
19,372941
43,372943
28,372946
38,372958
8,372960
41,372961
9,372964
44,372964
60,372968
4,372975
9,372975
19,372976
28,372976
8,372979
19,372979
19,372980
43,372980
19,372982
50,372982
20,372983
28,372983
12,372984
19,372985
16,372986
19,372987
8,372988
8,372989
17,372989
28,372989
59,372989
65,372989
38,372990
23,372991
43,372992
12,372993
50,372993
50,372995
55,372998
4,373000
38,373000
43,373000
52,373000
8,373001
41,373001
54,373001
38,373002
43,373005
54,373009
12,373010
42,373011
53,373011
41,373012
28,373018
42,373024
59,373025
12,373027
28,373027
8,373028
19,373028
16,373029
59,373030
53,373031
17,373034
54,373040
42,373043
46,373044
41,373048
44,373050
54,373051
28,373057
39,373059
4,373061
19,373062
17,373063
42,373066
19,373067
28,373067
17,373068
16,373072
23,373073
8,373076
12,373076
50,373077
16,373078
12,373079
38,373079
50,373082
19,373083
38,373083
28,373084
52,373087
54,373087
38,373088
43,373088
41,373090
19,373093
19,373097
28,373097
23,373098
53,373102
54,373103
19,373105
23,373106
28,373106
16,373108
28,373108
23,373113
5,373114
17,373115
39,373118
19,373119
27,373125
4,373127
36,373129
53,373129
19,373130
19,373133
43,373134
57,373136
59,373136
19,373137
19,373140
23,373141
57,373141
59,373141
17,373143
27,373145
3,373146
23,373146
19,373150
52,373150
19,373152
19,373154
28,373155
19,373158
38,373158
19,373160
38,373160
28,373163
19,373165
4,373166
16,373170
42,373170
63,373171
16,373172
8,373173
12,373175
23,373175
32,373175
59,373175
65,373175
55,373176
37,373177
50,373177
16,373178
23,373178
63,373178
65,373178
50,373179
12,373180
16,373180
43,373181
50,373181
16,373182
10,373183
38,373183
50,373183
59,373183
65,373183
50,373184
52,373184
64,373184
19,373185
50,373186
23,373188
50,373189
54,373191
43,373193
4,373194
19,373194
54,373194
43,373198
54,373202
54,373205
4,373206
64,373207
16,373208
53,373208
8,373209
5,373210
16,373210
23,373210
16,373211
62,373211
8,373212
50,373212
54,373212
16,373213
59,373214
16,373215
23,373215
38,373215
57,373215
16,373217
8,373218
8,373219
16,373219
38,373219
46,373219
59,373219
52,373220
8,373222
16,373222
50,373222
57,373222
38,373224
50,373226
53,373228
38,373229
54,373229
19,373231
54,373235
39,373244
42,373246
43,373250
53,373250
23,373256
8,373257
5,373258
8,373260
17,373263
23,373263
17,373264
8,373265
35,373267
50,373267
60,373268
38,373270
52,373270
23,373272
38,373273
61,373273
19,373276
4,373280
41,373280
19,373281
41,373290
16,373292
23,373295
43,373295
59,373296
8,373297
27,373301
17,373305
57,373309
43,373311
4,373313
41,373326
1,373334
25,373335
53,373335
54,373337
4,373338
16,373339
12,373340
16,373341
59,373342
23,373343
54,373346
8,373347
19,373348
63,373348
50,373349
65,373349
8,373350
14,373350
50,373351
54,373352
63,373352
23,373357
42,373357
54,373358
52,373359
1,373360
27,373362
54,373363
65,373369
16,373371
8,373372
65,373373
12,373374
16,373374
59,373378
43,373380
46,373381
12,373383
8,373384
12,373385
23,373385
59,373385
50,373386
2,373390
53,373392
4,373400
53,373408
53,373409
59,373411
59,373412
1,373414
8,373414
12,373415
50,373417
4,373419
16,373420
33,373420
44,373420
43,373421
43,373422
20,373423
23,373423
43,373424
23,373428
41,373428
4,373431
4,373433
42,373433
43,373433
43,373434
4,373437
54,373437
41,373439
40,373441
17,373446
4,373447
20,373448
1,373450
16,373451
16,373454
5,373456
12,373456
16,373457
8,373458
16,373458
23,373458
46,373462
33,373464
17,373465
50,373465
52,373473
1,373479
41,373482
42,373489
53,373490
42,373491
44,373491
50,373491
12,373495
33,373495
53,373495
8,373498
17,373498
52,373499
17,373500
50,373500
57,373500
23,373502
38,373502
54,373505
60,373505
38,373506
50,373507
38,373509
11,373513
33,373520
40,373521
41,373534
42,373535
59,373541
23,373543
61,373543
40,373544
16,373545
53,373545
8,373546
12,373546
1,373548
12,373548
16,373548
50,373548
59,373548
56,373549
16,373551
50,373551
50,373553
59,373553
57,373554
38,373555
33,373556
50,373556
38,373559
57,373559
57,373563
57,373570
64,373580
5,373583
64,373583
10,373584
16,373587
55,373587
16,373590
52,373590
23,373591
5,373592
16,373593
52,373594
64,373594
23,373595
64,373598
1,373599
1,373607
17,373608
1,373609
1,373614
41,373619
17,373627
41,373649
36,373654
17,373655
17,373660
17,373666
8,373667
40,373667
17,373669
16,373670
23,373670
42,373671
8,373672
16,373673
38,373674
39,373674
17,373675
12,373677
23,373677
27,373678
23,373679
60,373679
38,373680
52,373680
8,373681
43,373681
38,373682
50,373682
50,373684
38,373687
43,373688
17,373690
41,373690
20,373691
33,373691
34,373698
40,373699
44,373700
17,373701
2,373709
10,373709
11,373709
16,373710
40,373710
12,373712
22,373712
27,373712
30,373712
22,373713
27,373713
57,373713
12,373714
23,373715
27,373715
52,373715
16,373716
20,373716
5,373717
23,373717
57,373717
58,373717
16,373718
38,373718
50,373719
8,373720
23,373720
12,373721
16,373721
50,373721
22,373722
27,373722
57,373723
38,373725
54,373725
38,373727
38,373729
50,373730
17,373731
38,373740
34,373743
42,373743
41,373744
54,373745
33,373747
40,373748
11,373750
16,373754
54,373754
8,373755
12,373755
40,373755
12,373756
57,373756
23,373757
38,373758
16,373759
12,373760
16,373761
27,373762
8,373763
54,373763
12,373764
16,373764
5,373765
52,373765
12,373766
50,373766
53,373768
33,373770
34,373771
57,373771
42,373772
17,373773
34,373777
40,373778
26,373781
17,373784
40,373784
16,373791
18,373791
32,373792
40,373792
16,373793
35,373793
53,373794
16,373795
1,373796
4,373796
16,373797
23,373797
1,373798
12,373798
50,373798
54,373798
16,373800
8,373802
23,373803
8,373804
12,373804
52,373805
26,373814
23,373818
54,373820
42,373822
54,373823
54,373827
53,373828
43,373829
40,373830
43,373830
54,373831
4,373832
8,373832
42,373832
16,373834
43,373834
8,373835
11,373835
43,373835
8,373838
12,373838
43,373840
43,373841
16,373842
43,373842
1,373843
43,373843
12,373846
23,373850
16,373853
53,373854
42,373855
19,373860
16,373861
57,373861
34,373863
19,373864
8,373865
12,373866
64,373866
64,373867
11,373868
42,373868
36,373870
20,373872
44,373874
50,373879
64,373880
58,373881
16,373882
8,373883
16,373883
12,373885
16,373885
23,373885
8,373887
23,373887
27,373887
46,373887
50,373887
16,373888
42,373888
52,373889
64,373889
16,373891
16,373892
50,373893
45,373894
42,373897
45,373897
40,373903
34,373908
43,373908
23,373909
43,373909
1,373911
16,373911
41,373911
43,373911
43,373913
8,373916
23,373916
54,373916
16,373917
16,373919
23,373920
50,373922
64,373922
43,373923
16,373924
43,373924
8,373926
43,373926
4,373927
16,373927
43,373927
43,373928
46,373931
47,373934
23,373937
40,373939
53,373941
16,373950
40,373951
2,373952
40,373953
8,373954
23,373954
40,373954
17,373955
44,373955
61,373958
16,373959
23,373961
53,373961
16,373963
4,373965
16,373968
42,373969
50,373969
54,373970
8,373972
51,373974
50,373977
4,373978
23,373978
51,373979
23,373987
50,373987
53,373987
47,373988
12,373990
53,373997
42,373999
42,374000
8,374001
47,374006
40,374010
53,374016
1,374022
53,374022
46,374032
40,374034
40,374038
47,374038
1,374048
42,374048
50,374049
5,374051
16,374057
53,374057
40,374061
1,374062
16,374062
50,374063
1,374065
50,374065
64,374065
12,374066
16,374066
16,374067
46,374067
16,374069
23,374069
47,374069
50,374069
16,374071
58,374071
12,374072
16,374072
50,374073
12,374074
16,374074
50,374074
23,374076
64,374076
42,374077
50,374077
52,374080
54,374080
38,374081
41,374082
50,374082
16,374083
50,374083
52,374083
38,374084
40,374092
27,374094
46,374094
8,374098
8,374099
12,374100
8,374103
29,374103
32,374104
16,374105
27,374105
32,374105
8,374106
29,374106
50,374106
58,374106
12,374109
16,374110
24,374110
50,374110
52,374111
8,374112
24,374112
51,374112
23,374113
50,374113
16,374114
16,374116
52,374116
50,374118
47,374119
41,374123
40,374127
42,374129
47,374129
40,374130
40,374134
16,374139
44,374139
16,374144
4,374146
27,374146
12,374147
16,374147
19,374147
50,374147
8,374148
16,374150
46,374150
12,374152
18,374152
50,374152
8,374153
4,374154
50,374154
16,374156
50,374157
38,374160
47,374160
50,374161
38,374165
38,374170
38,374172
46,374173
2,374178
42,374178
41,374179
40,374182
16,374187
32,374187
8,374188
16,374189
12,374190
23,374190
8,374191
42,374192
50,374192
16,374193
32,374193
10,374195
16,374195
42,374196
12,374197
16,374198
50,374198
38,374199
8,374200
12,374200
34,374202
47,374203
42,374210
38,374214
40,374215
38,374216
38,374219
38,374220
43,374220
54,374220
54,374226
16,374228
42,374229
43,374232
12,374233
17,374233
16,374234
8,374236
16,374236
29,374236
36,374236
24,374237
10,374238
13,374238
17,374238
16,374239
12,374240
24,374240
24,374241
50,374241
16,374242
64,374243
12,374244
44,374244
16,374245
53,374245
8,374246
38,374247
38,374249
50,374249
16,374250
38,374251
38,374255
40,374256
54,374257
42,374259
40,374263
53,374264
43,374266
24,374267
43,374267
24,374268
41,374268
47,374268
54,374269
54,374272
29,374276
16,374277
50,374281
8,374282
16,374282
29,374282
16,374284
50,374284
8,374285
12,374286
8,374287
12,374287
16,374287
29,374287
58,374287
57,374290
42,374291
57,374291
50,374293
50,374294
1,374295
38,374297
50,374297
16,374299
24,374300
24,374301
24,374306
53,374308
43,374310
43,374311
24,374315
47,374325
16,374326
24,374326
13,374327
12,374329
46,374329
16,374330
24,374330
8,374331
17,374331
23,374331
27,374331
50,374331
50,374332
65,374332
16,374333
12,374334
37,374334
16,374335
22,374335
23,374336
12,374338
50,374338
47,374342
42,374344
52,374350
24,374353
42,374355
53,374362
12,374365
16,374365
44,374365
47,374366
12,374367
16,374367
37,374367
16,374369
12,374370
16,374371
16,374373
12,374374
16,374374
37,374375
16,374376
36,374377
37,374379
50,374379
12,374380
41,374384
42,374391
16,374405
20,374405
53,374405
16,374407
16,374410
12,374411
17,374413
23,374413
2,374414
16,374414
16,374416
37,374416
50,374416
8,374417
30,374417
12,374418
16,374418
6,374419
50,374420
30,374422
41,374423
36,374428
42,374431
42,374436
47,374440
23,374442
16,374445
34,374445
36,374446
17,374447
51,374449
16,374450
12,374452
34,374453
8,374456
16,374456
50,374456
1,374458
38,374459
38,374462
36,374468
42,374468
53,374468
54,374473
54,374479
53,374482
42,374488
34,374491
16,374497
42,374497
8,374500
12,374500
16,374500
17,374500
51,374500
16,374506
44,374506
53,374506
65,374507
16,374508
12,374510
53,374522
41,374529
34,374532
42,374533
57,374536
1,374539
41,374539
53,374540
8,374541
16,374543
12,374544
57,374544
12,374545
43,374545
50,374545
1,374546
8,374546
38,374546
12,374548
34,374549
38,374549
24,374552
38,374556
42,374558
54,374559
53,374565
38,374567
42,374568
16,374570
44,374571
53,374571
10,374572
34,374574
5,374576
12,374577
46,374577
16,374578
8,374579
12,374579
16,374580
34,374580
16,374583
20,374583
38,374583
12,374585
50,374585
16,374586
38,374587
50,374587
51,374588
1,374590
50,374590
16,374591
38,374591
53,374591
8,374593
51,374594
54,374595
51,374596
12,374599
16,374608
44,374608
51,374608
51,374609
16,374612
38,374612
52,374612
8,374613
12,374613
19,374613
12,374614
16,374614
28,374614
34,374615
12,374616
16,374617
17,374617
19,374617
44,374617
12,374618
50,374618
10,374619
52,374619
46,374620
12,374621
44,374621
8,374622
16,374622
65,374622
46,374624
8,374625
36,374627
50,374628
61,374628
12,374630
34,374630
38,374630
41,374633
51,374635
38,374636
43,374637
34,374643
54,374644
8,374647
39,374647
12,374651
8,374653
16,374653
38,374654
17,374655
23,374655
53,374655
16,374657
12,374658
6,374659
8,374661
42,374661
50,374661
51,374661
1,374662
12,374662
16,374662
50,374662
65,374663
16,374664
50,374664
16,374665
27,374665
44,374667
50,374668
52,374668
50,374669
51,374669
51,374671
38,374673
51,374675
50,374676
44,374680
42,374681
50,374684
38,374685
54,374687
54,374690
12,374699
41,374705
54,374706
34,374707
27,374709
16,374710
8,374711
23,374711
42,374711
16,374712
27,374712
23,374714
8,374715
12,374715
16,374715
27,374715
1,374716
16,374717
50,374717
62,374717
38,374720
50,374720
52,374720
8,374721
27,374721
30,374721
50,374721
16,374722
39,374722
8,374723
14,374723
44,374723
50,374723
58,374723
38,374724
12,374725
50,374726
50,374727
38,374729
50,374730
34,374731
43,374732
38,374734
54,374736
43,374739
54,374739
54,374742
43,374745
34,374746
16,374756
19,374756
12,374757
16,374758
12,374759
12,374763
51,374763
12,374764
23,374764
50,374764
8,374765
16,374765
50,374765
12,374766
23,374766
38,374766
50,374766
8,374767
9,374767
50,374767
38,374768
50,374768
34,374769
51,374769
50,374770
8,374771
38,374772
50,374773
51,374775
38,374776
50,374777
39,374779
50,374779
38,374782
34,374786
17,374794
53,374798
41,374799
34,374801
42,374807
53,374807
41,374810
34,374812
34,374820
41,374822
42,374822
1,374829
15,374832
16,374833
17,374833
65,374833
12,374834
50,374834
53,374834
23,374836
12,374837
27,374837
50,374837
52,374837
34,374838
10,374839
16,374839
50,374839
38,374841
41,374849
42,374851
12,374869
16,374869
20,374869
42,374869
27,374870
30,374870
12,374871
17,374872
54,374872
23,374873
16,374875
12,374876
65,374876
50,374877
54,374880
43,374889
34,374895
53,374898
8,374904
16,374904
54,374905
12,374906
12,374909
30,374909
41,374909
16,374910
50,374910
10,374911
16,374912
38,374912
22,374913
27,374913
54,374913
27,374914
12,374915
23,374915
52,374915
8,374916
8,374918
16,374918
50,374918
53,374918
34,374919
12,374920
42,374920
10,374922
16,374922
65,374922
39,374923
38,374925
50,374925
50,374926
34,374929
38,374930
58,374932
53,374936
34,374939
17,374942
42,374948
42,374953
8,374954
62,374954
12,374955
16,374958
19,374958
41,374958
8,374959
12,374960
16,374961
27,374961
30,374961
16,374962
17,374962
51,374964
12,374966
16,374966
62,374966
8,374967
23,374967
50,374967
8,374968
12,374968
46,374968
51,374968
12,374969
23,374969
30,374970
8,374972
23,374973
62,374973
16,374974
28,374974
8,374975
19,374975
44,374979
38,374980
43,374980
34,374983
42,374983
17,374986
16,374992
16,374994
42,374994
49,374995
12,374997
16,374997
47,374997
38,374998
16,374999
12,375000
16,375000
23,375002
28,375002
8,375003
19,375003
20,375003
51,375004
12,375005
23,375005
42,375008
50,375010
34,375011
51,375011
17,375015
42,375016
38,375018
38,375022
41,375027
12,375029
28,375030
12,375038
12,375040
61,375040
23,375041
9,375042
27,375042
16,375043
18,375043
8,375046
12,375046
1,375047
16,375047
23,375047
57,375047
23,375048
50,375048
16,375049
50,375049
16,375050
38,375050
51,375050
1,375051
8,375051
23,375052
42,375052
54,375052
50,375053
51,375054
20,375055
38,375057
51,375058
53,375059
54,375059
50,375060
54,375071
28,375073
15,375074
17,375077
19,375077
19,375084
19,375087
28,375089
47,375089
17,375092
47,375092
47,375097
38,375098
38,375102
43,375107
38,375109
47,375119
4,375122
32,375122
43,375123
8,375124
16,375125
32,375126
4,375128
43,375128
61,375128
5,375129
8,375129
16,375129
43,375129
12,375130
16,375131
23,375131
50,375132
57,375132
61,375133
38,375134
50,375134
16,375135
8,375136
50,375136
38,375138
38,375140
4,375142
47,375143
54,375143
38,375144
4,375146
19,375147
52,375147
23,375151
42,375151
38,375153
53,375153
32,375159
32,375162
16,375163
16,375164
37,375164
34,375165
23,375166
27,375166
54,375166
32,375167
16,375169
16,375170
50,375170
23,375171
8,375172
16,375172
38,375172
58,375172
25,375173
50,375173
8,375174
16,375174
23,375174
25,375175
8,375176
16,375176
38,375176
54,375176
50,375177
53,375177
37,375178
37,375180
50,375180
38,375181
50,375181
54,375182
52,375184
50,375187
42,375188
57,375188
38,375189
50,375189
41,375190
46,375199
32,375201
63,375201
10,375202
16,375202
8,375203
16,375203
51,375204
53,375204
16,375205
50,375205
12,375206
23,375206
37,375206
16,375207
32,375207
16,375208
37,375208
50,375208
10,375209
32,375209
16,375211
25,375211
32,375211
37,375211
50,375211
8,375212
12,375212
16,375213
50,375214
16,375215
63,375216
32,375217
50,375217
8,375218
38,375221
50,375221
50,375222
52,375223
58,375223
52,375227
34,375230
42,375230
53,375230
61,375231
42,375234
4,375242
4,375244
12,375250
38,375252
42,375253
60,375253
43,375256
60,375256
8,375261
43,375261
34,375263
43,375264
60,375264
8,375265
8,375267
12,375268
60,375271
43,375272
42,375280
60,375303
8,375304
17,375308
60,375310
12,375315
16,375315
17,375316
34,375316
57,375316
23,375317
12,375318
44,375319
57,375322
42,375323
50,375323
54,375325
12,375326
8,375330
42,375336
43,375337
43,375338
43,375339
37,375340
60,375340
32,375341
61,375342
12,375343
16,375343
12,375344
23,375344
46,375344
57,375344
57,375345
16,375347
24,375347
32,375347
12,375349
57,375349
60,375349
16,375350
18,375350
8,375351
17,375351
43,375351
12,375352
43,375352
57,375352
12,375353
43,375353
50,375353
50,375357
61,375357
27,375370
41,375375
16,375377
32,375379
24,375380
60,375380
16,375381
23,375383
24,375383
50,375385
60,375385
12,375386
23,375386
16,375387
23,375388
12,375389
16,375389
12,375391
50,375391
23,375392
8,375393
42,375395
34,375396
38,375396
57,375396
50,375397
42,375403
20,375405
32,375414
60,375414
32,375418
16,375420
32,375420
23,375421
60,375421
16,375422
32,375422
12,375424
23,375424
60,375424
8,375425
54,375425
16,375426
57,375426
16,375427
61,375427
12,375428
27,375428
8,375430
8,375431
12,375431
35,375432
12,375433
64,375433
50,375434
60,375434
50,375436
43,375437
57,375437
57,375439
41,375441
61,375442
32,375450
54,375450
32,375454
54,375454
20,375455
16,375456
20,375456
23,375457
8,375458
18,375458
37,375458
12,375459
8,375460
16,375460
16,375461
32,375461
8,375462
16,375462
23,375462
27,375463
37,375463
16,375464
23,375464
16,375465
37,375465
23,375466
50,375466
16,375467
20,375467
10,375468
50,375468
38,375469
16,375470
10,375471
50,375471
54,375471
61,375471
50,375474
37,375475
38,375475
44,375475
54,375475
53,375480
54,375481
53,375482
43,375484
43,375485
32,375486
43,375487
32,375489
43,375489
43,375490
18,375491
27,375491
34,375491
43,375491
43,375492
23,375493
8,375494
16,375494
8,375496
16,375496
32,375497
42,375497
43,375497
8,375498
23,375498
43,375498
12,375499
16,375499
22,375499
27,375499
50,375499
57,375499
12,375500
32,375500
37,375500
43,375500
16,375501
18,375501
37,375501
8,375502
16,375502
23,375502
12,375503
16,375503
37,375503
23,375504
43,375504
50,375504
12,375505
16,375505
50,375505
8,375506
43,375506
42,375507
43,375507
43,375508
50,375508
43,375510
34,375511
43,375511
23,375513
45,375513
54,375513
52,375514
54,375516
54,375521
53,375525
20,375529
41,375534
34,375535
41,375535
16,375536
20,375536
20,375539
32,375539
8,375540
16,375542
37,375544
16,375545
32,375545
50,375545
52,375545
16,375546
12,375548
37,375548
16,375549
46,375549
8,375550
16,375550
23,375550
12,375551
37,375551
15,375552
16,375552
8,375553
37,375553
61,375553
16,375554
50,375554
8,375555
50,375556
9,375557
8,375558
53,375559
16,375560
20,375560
23,375560
52,375562
42,375563
20,375565
38,375565
39,375565
20,375572
50,375574
16,375578
20,375578
25,375578
10,375579
23,375580
46,375581
8,375582
16,375582
23,375582
60,375582
16,375583
41,375583
10,375584
23,375584
23,375585
61,375585
16,375588
37,375588
52,375588
11,375589
37,375589
37,375590
37,375591
57,375591
17,375592
27,375592
50,375592
37,375594
58,375594
50,375595
16,375596
54,375596
54,375603
52,375605
8,375606
8,375607
16,375610
53,375611
34,375612
25,375613
16,375614
23,375615
8,375616
25,375616
52,375616
12,375617
16,375617
23,375617
8,375618
37,375618
8,375619
16,375619
60,375619
12,375622
16,375623
37,375623
23,375624
46,375624
12,375626
29,375626
50,375629
65,375629
20,375632
4,375634
41,375634
20,375635
16,375636
53,375636
8,375637
16,375643
37,375643
25,375644
53,375644
8,375646
16,375646
22,375646
25,375646
37,375646
16,375647
37,375647
54,375647
8,375648
34,375648
12,375649
16,375649
23,375649
37,375649
57,375649
22,375650
27,375650
65,375650
50,375651
8,375652
8,375653
16,375653
27,375653
13,375654
16,375654
12,375655
23,375655
34,375655
50,375655
54,375655
8,375656
13,375656
38,375656
42,375657
50,375657
63,375657
23,375658
38,375659
50,375659
52,375659
53,375659
61,375659
22,375660
63,375660
50,375662
38,375663
50,375664
17,375668
42,375668
53,375668
17,375673
41,375674
41,375675
8,375678
41,375681
54,375681
16,375682
37,375682
8,375683
16,375684
23,375685
25,375685
50,375685
23,375686
6,375687
29,375687
46,375687
54,375687
60,375687
25,375688
34,375688
5,375689
6,375689
50,375689
8,375691
10,375691
16,375691
12,375692
46,375692
65,375692
10,375693
23,375693
34,375693
54,375693
16,375694
27,375694
50,375694
8,375695
16,375696
38,375698
38,375701
19,375706
34,375706
1,375709
41,375711
34,375716
54,375718
52,375721
1,375722
16,375722
25,375722
1,375723
16,375725
8,375726
27,375726
42,375726
16,375727
8,375728
50,375728
23,375729
12,375730
16,375730
27,375730
1,375731
16,375731
46,375731
50,375731
50,375732
8,375735
10,375735
16,375735
18,375735
8,375736
34,375736
50,375737
12,375738
46,375738
16,375739
23,375739
50,375739
58,375739
50,375741
51,375745
1,375746
38,375746
42,375751
53,375751
41,375753
65,375757
53,375759
37,375762
8,375763
17,375763
37,375764
34,375766
37,375767
17,375768
23,375768
63,375768
16,375769
17,375770
6,375772
12,375773
23,375773
50,375775
16,375776
50,375778
38,375779
50,375784
53,375785
34,375786
43,375786
41,375789
41,375793
53,375795
34,375797
50,375801
63,375801
17,375802
37,375802
8,375803
12,375804
13,375806
17,375806
58,375806
50,375807
10,375808
16,375808
53,375808
16,375809
17,375810
63,375811
8,375812
50,375812
61,375813
8,375815
50,375815
50,375818
34,375819
53,375820
61,375823
42,375825
53,375826
17,375827
41,375828
34,375837
52,375840
12,375842
16,375844
8,375845
12,375845
23,375845
41,375848
16,375851
23,375851
42,375851
53,375851
26,375852
8,375856
41,375859
34,375861
